2/13/2024, 4:00 PM						
User Name						
Experimental Description						
Header A (units)	Header B (u)	Header C (u)	Header D (u)			
13.684008	-350.000000	470.767778	-356.894320	350.000000	0.200000	1.000000
13.684508	-350.000000	470.588487	-357.115395	350.000000	0.200000	1.000000
13.685008	-350.000000	470.409580	-357.341798	350.000000	0.200000	1.000000
13.685509	-350.000000	470.230691	-357.563182	350.000000	0.200000	1.000000
13.686009	-350.000000	470.051510	-357.737073	350.000000	0.200000	1.000000
13.686509	-350.000000	469.872146	-357.911052	350.000000	0.200000	1.000000
13.687009	-350.000000	469.693053	-358.060872	350.000000	0.200000	1.000000
13.687509	-350.000000	469.514247	-358.162244	350.000000	0.200000	1.000000
13.688009	-350.000000	469.335374	-358.211930	350.000000	0.200000	1.000000
13.688509	-350.000000	469.156501	-358.216909	350.000000	0.200000	1.000000
13.689017	-350.000000	468.977684	-358.190984	350.000000	0.200000	1.000000
13.689517	-350.000000	468.798608	-358.066057	350.000000	0.200000	1.000000
13.690018	-350.000000	468.619373	-357.942041	350.000000	0.200000	1.000000
13.690518	-350.000000	468.440066	-357.817720	350.000000	0.200000	1.000000
13.691018	-350.000000	468.260762	-357.697264	350.000000	0.200000	1.000000
13.691518	-350.000000	468.081885	-357.582885	350.000000	0.200000	1.000000
13.692018	-350.000000	467.903422	-357.475391	350.000000	0.200000	1.000000
13.692518	-350.000000	467.724992	-357.374465	350.000000	0.200000	1.000000
13.693018	-350.000000	467.546641	-357.274621	350.000000	0.200000	1.000000
13.693518	-350.000000	467.368766	-357.170041	350.000000	0.200000	1.000000
13.694018	-350.000000	467.191332	-357.055079	350.000000	0.200000	1.000000
13.694518	-350.000000	467.013939	-356.922094	350.000000	0.200000	1.000000
13.695023	-350.000000	466.836253	-356.773981	350.000000	0.200000	1.000000
13.695523	-350.000000	466.658362	-356.562555	350.000000	0.200000	1.000000
13.696024	-350.000000	466.480702	-356.356664	350.000000	0.200000	1.000000
13.696524	-350.000000	466.303274	-356.158848	350.000000	0.200000	1.000000
13.697024	-350.000000	466.125714	-355.972237	350.000000	0.200000	1.000000
13.697524	-350.000000	465.947718	-355.802653	350.000000	0.200000	1.000000
13.698033	-350.000000	465.769039	-355.674092	350.000000	0.200000	1.000000
13.698533	-350.000000	465.589840	-355.507440	350.000000	0.200000	1.000000
13.699033	-350.000000	465.410630	-355.406597	350.000000	0.200000	1.000000
13.699533	-350.000000	465.231471	-355.281022	350.000000	0.200000	1.000000
13.700167	-350.000000	465.052415	-355.219850	350.000000	0.200000	1.000000
13.700667	-350.000000	464.873504	-353.837077	350.000000	0.200000	1.000000
13.701167	-350.000000	464.694047	-352.698386	350.000000	0.200000	1.000000
13.701667	-350.000000	464.513473	-351.813806	350.000000	0.200000	1.000000
13.702167	-350.000000	464.332045	-351.182623	350.000000	0.200000	1.000000
13.702668	-350.000000	464.150357	-350.796453	350.000000	0.200000	1.000000
13.703168	-350.000000	463.968548	-350.641268	350.000000	0.200000	1.000000
13.703749	-350.000000	463.786374	-350.699563	350.000000	0.200000	1.000000
13.704249	-350.000000	463.603999	-350.151097	350.000000	0.200000	1.000000
13.704749	-350.000000	463.421924	-349.860099	350.000000	0.200000	1.000000
13.705249	-350.000000	463.240204	-349.806715	350.000000	0.200000	1.000000
13.705859	-350.000000	463.058515	-349.921468	350.000000	0.200000	1.000000
13.706359	-350.000000	462.876587	-349.172878	350.000000	0.200000	1.000000
13.706859	-350.000000	462.694560	-348.740149	350.000000	0.200000	1.000000
13.707359	-350.000000	462.512551	-348.605055	350.000000	0.200000	1.000000
13.707859	-350.000000	462.330296	-348.769066	350.000000	0.200000	1.000000
13.708359	-350.000000	462.147942	-349.243672	350.000000	0.200000	1.000000
13.708859	-350.000000	461.965610	-349.933170	350.000000	0.200000	1.000000
13.709359	-350.000000	461.783042	-350.931767	350.000000	0.200000	1.000000
13.709860	-350.000000	461.600384	-352.240126	350.000000	0.200000	1.000000
13.710360	-350.000000	461.418125	-353.852451	350.000000	0.200000	1.000000
13.710860	-350.000000	461.236306	-354.245020	350.000000	0.200000	1.000000
13.711360	-350.000000	461.054953	-354.747370	350.000000	0.200000	1.000000
13.711860	-350.000000	460.874082	-355.378404	350.000000	0.200000	1.000000
13.712360	-350.000000	460.693338	-356.162745	350.000000	0.200000	1.000000
13.712860	-350.000000	460.512783	-357.110244	350.000000	0.200000	1.000000
13.713360	-350.000000	460.332467	-358.227574	350.000000	0.200000	1.000000
13.713860	-350.000000	460.152066	-359.544274	350.000000	0.200000	1.000000
13.714360	-350.000000	459.971310	-360.133767	350.000000	0.200000	1.000000
13.714860	-350.000000	459.790340	-360.844438	350.000000	0.200000	1.000000
13.715360	-350.000000	459.609640	-361.661740	350.000000	0.200000	1.000000
13.715860	-350.000000	459.429248	-362.589899	350.000000	0.200000	1.000000
13.716360	-350.000000	459.248830	-362.342309	350.000000	0.200000	1.000000
13.716861	-350.000000	459.068106	-362.096324	350.000000	0.200000	1.000000
13.717361	-350.000000	458.887210	-361.859181	350.000000	0.200000	1.000000
13.717861	-350.000000	458.706616	-361.633306	350.000000	0.200000	1.000000
13.718361	-350.000000	458.526357	-361.419481	350.000000	0.200000	1.000000
13.718861	-350.000000	458.346093	-361.221266	350.000000	0.200000	1.000000
13.719361	-350.000000	458.165537	-361.060651	350.000000	0.200000	1.000000
13.719861	-350.000000	457.984819	-360.953315	350.000000	0.200000	1.000000
13.720361	-350.000000	457.804409	-360.881507	350.000000	0.200000	1.000000
13.720861	-350.000000	457.624336	-360.827335	350.000000	0.200000	1.000000
13.721361	-350.000000	457.444618	-360.772201	350.000000	0.200000	1.000000
13.721861	-350.000000	457.265266	-360.695349	350.000000	0.200000	1.000000
13.722361	-350.000000	457.085921	-360.596138	350.000000	0.200000	1.000000
13.722861	-350.000000	456.906646	-360.471837	350.000000	0.200000	1.000000
13.723361	-350.000000	456.727490	-360.315362	350.000000	0.200000	1.000000
13.723861	-350.000000	456.548132	-360.137589	350.000000	0.200000	1.000000
13.724362	-350.000000	456.368668	-359.956917	350.000000	0.200000	1.000000
13.724862	-350.000000	456.189905	-359.763982	350.000000	0.200000	1.000000
13.725362	-350.000000	456.012144	-359.527232	350.000000	0.200000	1.000000
13.725862	-350.000000	455.834540	-359.241365	350.000000	0.200000	1.000000
13.726362	-350.000000	455.656378	-358.933605	350.000000	0.200000	1.000000
13.726862	-350.000000	455.477797	-358.630232	350.000000	0.200000	1.000000
13.727362	-350.000000	455.299278	-358.341346	350.000000	0.200000	1.000000
13.727862	-350.000000	455.120862	-358.062612	350.000000	0.200000	1.000000
13.728362	-350.000000	454.942220	-357.796474	350.000000	0.200000	1.000000
13.728862	-350.000000	454.763079	-357.561187	350.000000	0.200000	1.000000
13.729362	-350.000000	454.583580	-357.380543	350.000000	0.200000	1.000000
13.729862	-350.000000	454.404210	-357.259219	350.000000	0.200000	1.000000
13.730362	-350.000000	454.225009	-357.185607	350.000000	0.200000	1.000000
13.730862	-350.000000	454.045650	-357.158290	350.000000	0.200000	1.000000
13.731363	-350.000000	453.866222	-357.170172	350.000000	0.200000	1.000000
13.731863	-350.000000	453.687161	-357.199070	350.000000	0.200000	1.000000
13.732363	-350.000000	453.508467	-357.236170	350.000000	0.200000	1.000000
13.732863	-350.000000	453.329772	-357.281280	350.000000	0.200000	1.000000
13.733363	-350.000000	453.151129	-357.326800	350.000000	0.200000	1.000000
13.733863	-350.000000	452.972945	-357.371943	350.000000	0.200000	1.000000
13.734363	-350.000000	452.795191	-357.412328	350.000000	0.200000	1.000000
13.734863	-350.000000	452.617837	-357.418441	350.000000	0.200000	1.000000
13.735363	-350.000000	452.440851	-357.352224	350.000000	0.200000	1.000000
13.735863	-350.000000	452.263842	-357.211721	350.000000	0.200000	1.000000
13.736363	-350.000000	452.086841	-357.016009	350.000000	0.200000	1.000000
13.736863	-350.000000	451.909876	-356.779789	350.000000	0.200000	1.000000
13.737368	-350.000000	451.732608	-356.515631	350.000000	0.200000	1.000000
13.737868	-350.000000	451.555119	-356.183342	350.000000	0.200000	1.000000
13.738368	-350.000000	451.377842	-355.838859	350.000000	0.200000	1.000000
13.738868	-350.000000	451.200777	-355.495867	350.000000	0.200000	1.000000
13.739368	-350.000000	451.023557	-355.177292	350.000000	0.200000	1.000000
13.739868	-350.000000	450.845877	-354.897922	350.000000	0.200000	1.000000
13.740368	-350.000000	450.667850	-354.667194	350.000000	0.200000	1.000000
13.740868	-350.000000	450.489940	-354.490279	350.000000	0.200000	1.000000
13.741368	-350.000000	450.312169	-354.368719	350.000000	0.200000	1.000000
13.741868	-350.000000	450.134193	-354.301704	350.000000	0.200000	1.000000
13.742368	-350.000000	449.955725	-354.297087	350.000000	0.200000	1.000000
13.742868	-350.000000	449.776897	-354.363746	350.000000	0.200000	1.000000
13.743368	-350.000000	449.598184	-354.492967	350.000000	0.200000	1.000000
13.743869	-350.000000	449.419622	-354.670949	350.000000	0.200000	1.000000
13.744369	-350.000000	449.240876	-354.887301	350.000000	0.200000	1.000000
13.744869	-350.000000	449.062029	-355.129380	350.000000	0.200000	1.000000
13.745369	-350.000000	448.883516	-355.372706	350.000000	0.200000	1.000000
13.745869	-350.000000	448.705334	-355.603026	350.000000	0.200000	1.000000
13.746369	-350.000000	448.527112	-355.816651	350.000000	0.200000	1.000000
13.746869	-350.000000	448.348542	-356.019726	350.000000	0.200000	1.000000
13.747369	-350.000000	448.169732	-356.224154	350.000000	0.200000	1.000000
13.747869	-350.000000	447.991138	-356.372691	350.000000	0.200000	1.000000
13.748369	-350.000000	447.812778	-356.497890	350.000000	0.200000	1.000000
13.748869	-350.000000	447.634299	-356.592195	350.000000	0.200000	1.000000
13.749369	-350.000000	447.455772	-356.657754	350.000000	0.200000	1.000000
13.749869	-350.000000	447.277617	-356.694612	350.000000	0.200000	1.000000
13.750369	-350.000000	447.099820	-356.703191	350.000000	0.200000	1.000000
13.750870	-350.000000	446.922001	-356.679016	350.000000	0.200000	1.000000
13.751370	-350.000000	446.743842	-356.627659	350.000000	0.200000	1.000000
13.751870	-350.000000	446.565082	-356.572618	350.000000	0.200000	1.000000
13.752370	-350.000000	446.385511	-356.550181	350.000000	0.200000	1.000000
13.752870	-350.000000	446.205327	-356.584885	350.000000	0.200000	1.000000
13.753370	-350.000000	446.025068	-356.672183	350.000000	0.200000	1.000000
13.753870	-350.000000	445.845184	-356.791958	350.000000	0.200000	1.000000
13.754370	-350.000000	445.666047	-356.923726	350.000000	0.200000	1.000000
13.754870	-350.000000	445.487595	-357.050909	350.000000	0.200000	1.000000
13.755370	-350.000000	445.309404	-357.156704	350.000000	0.200000	1.000000
13.755870	-350.000000	445.131117	-357.233405	350.000000	0.200000	1.000000
13.756370	-350.000000	444.952796	-357.283902	350.000000	0.200000	1.000000
13.756870	-350.000000	444.774857	-357.308006	350.000000	0.200000	1.000000
13.757370	-350.000000	444.597280	-357.303799	350.000000	0.200000	1.000000
13.757870	-350.000000	444.419683	-357.268762	350.000000	0.200000	1.000000
13.758371	-350.000000	444.242105	-357.200134	350.000000	0.200000	1.000000
13.758871	-350.000000	444.064943	-357.089967	350.000000	0.200000	1.000000
13.759371	-350.000000	443.888160	-356.932910	350.000000	0.200000	1.000000
13.759871	-350.000000	443.711360	-356.723994	350.000000	0.200000	1.000000
13.760371	-350.000000	443.534207	-356.466068	350.000000	0.200000	1.000000
13.760871	-350.000000	443.356429	-356.178605	350.000000	0.200000	1.000000
13.761371	-350.000000	443.178168	-355.887267	350.000000	0.200000	1.000000
13.761871	-350.000000	442.999912	-355.610574	350.000000	0.200000	1.000000
13.762371	-350.000000	442.821707	-355.373131	350.000000	0.200000	1.000000
13.762871	-350.000000	442.643591	-355.196832	350.000000	0.200000	1.000000
13.763371	-350.000000	442.465958	-355.076507	350.000000	0.200000	1.000000
13.763871	-350.000000	442.288766	-354.994597	350.000000	0.200000	1.000000
13.764371	-350.000000	442.111613	-354.935495	350.000000	0.200000	1.000000
13.764871	-350.000000	441.934163	-354.892057	350.000000	0.200000	1.000000
13.765372	-350.000000	441.756136	-354.874497	350.000000	0.200000	1.000000
13.765872	-350.000000	441.577309	-354.909224	350.000000	0.200000	1.000000
13.766372	-350.000000	441.397866	-355.015341	350.000000	0.200000	1.000000
13.766872	-350.000000	441.218336	-355.177840	350.000000	0.200000	1.000000
13.767372	-350.000000	441.038797	-355.380707	350.000000	0.200000	1.000000
13.767872	-350.000000	440.858955	-355.628396	350.000000	0.200000	1.000000
13.768372	-350.000000	440.678930	-355.918777	350.000000	0.200000	1.000000
13.768872	-350.000000	440.499185	-356.222359	350.000000	0.200000	1.000000
13.769372	-350.000000	440.319744	-356.511690	350.000000	0.200000	1.000000
13.769872	-350.000000	440.140260	-356.780631	350.000000	0.200000	1.000000
13.770372	-350.000000	439.960443	-357.040716	350.000000	0.200000	1.000000
13.770872	-350.000000	439.780417	-357.310670	350.000000	0.200000	1.000000
13.771376	-350.000000	439.600650	-357.591531	350.000000	0.200000	1.000000
13.771876	-350.000000	439.421169	-357.834705	350.000000	0.200000	1.000000
13.772376	-350.000000	439.241631	-358.075862	350.000000	0.200000	1.000000
13.772876	-350.000000	439.062111	-358.308762	350.000000	0.200000	1.000000
13.773376	-350.000000	438.883396	-358.489879	350.000000	0.200000	1.000000
13.773876	-350.000000	438.705770	-358.570850	350.000000	0.200000	1.000000
13.774376	-350.000000	438.528370	-358.543763	350.000000	0.200000	1.000000
13.774876	-350.000000	438.350831	-358.419081	350.000000	0.200000	1.000000
13.775376	-350.000000	438.173576	-358.207667	350.000000	0.200000	1.000000
13.775876	-350.000000	437.996591	-357.928230	350.000000	0.200000	1.000000
13.776376	-350.000000	437.819498	-357.609914	350.000000	0.200000	1.000000
13.776876	-350.000000	437.641983	-357.274574	350.000000	0.200000	1.000000
13.777376	-350.000000	437.464151	-356.936407	350.000000	0.200000	1.000000
13.777876	-350.000000	437.286457	-356.607287	350.000000	0.200000	1.000000
13.778376	-350.000000	437.108918	-356.295040	350.000000	0.200000	1.000000
13.778881	-350.000000	436.931183	-356.002722	350.000000	0.200000	1.000000
13.779381	-350.000000	436.753323	-355.686609	350.000000	0.200000	1.000000
13.779881	-350.000000	436.575763	-355.393924	350.000000	0.200000	1.000000
13.780381	-350.000000	436.398490	-355.132610	350.000000	0.200000	1.000000
13.780881	-350.000000	436.221129	-354.919400	350.000000	0.200000	1.000000
13.781381	-350.000000	436.043367	-354.764729	350.000000	0.200000	1.000000
13.781881	-350.000000	435.865307	-354.636745	350.000000	0.200000	1.000000
13.782381	-350.000000	435.687406	-354.571500	350.000000	0.200000	1.000000
13.782881	-350.000000	435.509680	-354.568451	350.000000	0.200000	1.000000
13.783381	-350.000000	435.332139	-354.603438	350.000000	0.200000	1.000000
13.783881	-350.000000	435.155152	-354.628804	350.000000	0.200000	1.000000
13.784381	-350.000000	434.978659	-354.625420	350.000000	0.200000	1.000000
13.784884	-350.000000	434.802237	-354.598297	350.000000	0.200000	1.000000
13.785384	-350.000000	434.625535	-354.522487	350.000000	0.200000	1.000000
13.785884	-350.000000	434.448259	-354.437790	350.000000	0.200000	1.000000
13.786384	-350.000000	434.270537	-354.359353	350.000000	0.200000	1.000000
13.786884	-350.000000	434.092842	-354.298797	350.000000	0.200000	1.000000
13.787384	-350.000000	433.915210	-354.262676	350.000000	0.200000	1.000000
13.787884	-350.000000	433.737305	-354.253854	350.000000	0.200000	1.000000
13.788385	-350.000000	433.558853	-354.283609	350.000000	0.200000	1.000000
13.788885	-350.000000	433.379992	-354.366268	350.000000	0.200000	1.000000
13.789385	-350.000000	433.201207	-354.451582	350.000000	0.200000	1.000000
13.789885	-350.000000	433.022541	-354.568645	350.000000	0.200000	1.000000
13.790385	-350.000000	432.843665	-354.711158	350.000000	0.200000	1.000000
13.790885	-350.000000	432.664670	-354.880509	350.000000	0.200000	1.000000
13.791385	-350.000000	432.485632	-355.084549	350.000000	0.200000	1.000000
13.791885	-350.000000	432.306255	-355.339601	350.000000	0.200000	1.000000
13.792385	-350.000000	432.126658	-355.643020	350.000000	0.200000	1.000000
13.792885	-350.000000	431.946943	-355.986456	350.000000	0.200000	1.000000
13.793385	-350.000000	431.767197	-356.360113	350.000000	0.200000	1.000000
13.793885	-350.000000	431.587495	-356.738640	350.000000	0.200000	1.000000
13.794385	-350.000000	431.407535	-357.104566	350.000000	0.200000	1.000000
13.794885	-350.000000	431.227431	-357.450614	350.000000	0.200000	1.000000
13.795385	-350.000000	431.047642	-357.734675	350.000000	0.200000	1.000000
13.795886	-350.000000	430.868187	-357.983810	350.000000	0.200000	1.000000
13.796386	-350.000000	430.688714	-358.206181	350.000000	0.200000	1.000000
13.796886	-350.000000	430.509290	-358.394362	350.000000	0.200000	1.000000
13.797386	-350.000000	430.329972	-358.539324	350.000000	0.200000	1.000000
13.797886	-350.000000	430.150442	-358.648451	350.000000	0.200000	1.000000
13.798386	-350.000000	429.970801	-358.737334	350.000000	0.200000	1.000000
13.798886	-350.000000	429.791496	-358.806685	350.000000	0.200000	1.000000
13.799386	-350.000000	429.612535	-358.842987	350.000000	0.200000	1.000000
13.799886	-350.000000	429.433558	-358.841415	350.000000	0.200000	1.000000
13.800386	-350.000000	429.254261	-358.817781	350.000000	0.200000	1.000000
