3/14/2024, 9:13 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.130256	113.000000	19.408900	93.473324	113.000000	0.250000	1.000000	255.750000	0.000000
0.130756	113.000000	19.526676	93.355554	113.000000	0.250000	1.000000	255.750000	0.000000
0.131256	113.000000	19.644446	93.238045	113.000000	0.250000	1.000000	255.750000	0.000000
0.131756	113.000000	19.761955	93.120648	113.000000	0.250000	1.000000	255.750000	0.000000
0.132256	113.000000	19.879352	93.003233	113.000000	0.250000	1.000000	255.750000	0.000000
0.132756	113.000000	19.996767	92.886055	113.000000	0.250000	1.000000	255.750000	0.000000
0.133256	113.000000	20.113945	92.768964	113.000000	0.250000	1.000000	255.750000	0.000000
0.133756	113.000000	20.231036	92.651467	113.000000	0.250000	1.000000	255.750000	0.000000
0.134256	113.000000	20.348533	92.533523	113.000000	0.250000	1.000000	255.750000	0.000000
0.134756	113.000000	20.466477	92.415464	113.000000	0.250000	1.000000	255.750000	0.000000
0.135256	113.000000	20.584536	92.297570	113.000000	0.250000	1.000000	255.750000	0.000000
0.135757	113.000000	20.702430	92.179712	113.000000	0.250000	1.000000	255.750000	0.000000
0.136257	113.000000	20.820288	92.061418	113.000000	0.250000	1.000000	255.750000	0.000000
0.136757	113.000000	20.938582	91.942662	113.000000	0.250000	1.000000	255.750000	0.000000
0.137257	113.000000	21.057338	91.823791	113.000000	0.250000	1.000000	255.750000	0.000000
0.137757	113.000000	21.176209	91.705097	113.000000	0.250000	1.000000	255.750000	0.000000
0.138257	113.000000	21.294903	91.586821	113.000000	0.250000	1.000000	255.750000	0.000000
0.138757	113.000000	21.413179	91.468800	113.000000	0.250000	1.000000	255.750000	0.000000
0.139257	113.000000	21.531200	91.350527	113.000000	0.250000	1.000000	255.750000	0.000000
0.139757	113.000000	21.649473	91.231946	113.000000	0.250000	1.000000	255.750000	0.000000
0.140257	113.000000	21.768054	91.113377	113.000000	0.250000	1.000000	255.750000	0.000000
0.140757	113.000000	21.886623	90.995087	113.000000	0.250000	1.000000	255.750000	0.000000
0.141257	113.000000	22.004913	90.876932	113.000000	0.250000	1.000000	255.750000	0.000000
0.141757	113.000000	22.123068	90.758431	113.000000	0.250000	1.000000	255.750000	0.000000
0.142257	113.000000	22.241569	90.639544	113.000000	0.250000	1.000000	255.750000	0.000000
0.142758	113.000000	22.360456	90.520609	113.000000	0.250000	1.000000	255.750000	0.000000
0.143258	113.000000	22.479391	90.401907	113.000000	0.250000	1.000000	255.750000	0.000000
0.143758	113.000000	22.598093	90.283309	113.000000	0.250000	1.000000	255.750000	0.000000
0.144258	113.000000	22.716691	90.164344	113.000000	0.250000	1.000000	255.750000	0.000000
0.144758	113.000000	22.835656	90.044984	113.000000	0.250000	1.000000	255.750000	0.000000
0.145258	113.000000	22.955016	89.925573	113.000000	0.250000	1.000000	255.750000	0.000000
0.145758	113.000000	23.074427	89.806402	113.000000	0.250000	1.000000	255.750000	0.000000
0.146258	113.000000	23.193598	89.687708	113.000000	0.250000	1.000000	255.750000	0.000000
0.146758	113.000000	23.312292	89.569685	113.000000	0.250000	1.000000	255.750000	0.000000
0.147258	113.000000	23.430315	89.452123	113.000000	0.250000	1.000000	255.750000	0.000000
0.147758	113.000000	23.547877	89.334476	113.000000	0.250000	1.000000	255.750000	0.000000
0.148258	113.000000	23.665524	89.216652	113.000000	0.250000	1.000000	255.750000	0.000000
0.148758	113.000000	23.783348	89.098576	113.000000	0.250000	1.000000	255.750000	0.000000
0.149258	113.000000	23.901424	88.980188	113.000000	0.250000	1.000000	255.750000	0.000000
0.149758	113.000000	24.019812	88.861806	113.000000	0.250000	1.000000	255.750000	0.000000
0.150259	113.000000	24.138194	88.743333	113.000000	0.250000	1.000000	255.750000	0.000000
0.150759	113.000000	24.256667	88.624689	113.000000	0.250000	1.000000	255.750000	0.000000
0.151259	113.000000	24.375311	88.506172	113.000000	0.250000	1.000000	255.750000	0.000000
0.151759	113.000000	24.493828	88.387667	113.000000	0.250000	1.000000	255.750000	0.000000
0.152259	113.000000	24.612333	88.268717	113.000000	0.250000	1.000000	255.750000	0.000000
0.152760	113.000000	24.731283	88.149305	113.000000	0.250000	1.000000	255.750000	0.000000
0.153260	113.000000	24.850695	88.029789	113.000000	0.250000	1.000000	255.750000	0.000000
0.153760	113.000000	24.970211	87.910469	113.000000	0.250000	1.000000	255.750000	0.000000
0.154260	113.000000	25.089531	87.791229	113.000000	0.250000	1.000000	255.750000	0.000000
0.154760	113.000000	25.208771	87.671611	113.000000	0.250000	1.000000	255.750000	0.000000
0.155260	113.000000	25.328389	87.551599	113.000000	0.250000	1.000000	255.750000	0.000000
0.155760	113.000000	25.448401	87.431547	113.000000	0.250000	1.000000	255.750000	0.000000
0.156260	113.000000	25.568453	87.311752	113.000000	0.250000	1.000000	255.750000	0.000000
0.156760	113.000000	25.688248	87.192097	113.000000	0.250000	1.000000	255.750000	0.000000
0.157260	113.000000	25.807903	87.072119	113.000000	0.250000	1.000000	255.750000	0.000000
0.157760	113.000000	25.927881	86.951798	113.000000	0.250000	1.000000	255.750000	0.000000
