3/14/2024, 4:32 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.150709	113.000000	77.581110	670.270163	113.000000	0.250000	1.000000	310.999851	1.000000
0.151209	113.000000	77.895667	667.391301	113.000000	0.250000	1.000000	307.997904	1.000000
0.151709	113.000000	78.208688	665.253550	113.000000	0.250000	1.000000	304.957371	1.000000
0.152209	113.000000	78.520597	663.944283	113.000000	0.250000	1.000000	301.872504	1.000000
0.152709	113.000000	78.831040	663.618209	113.000000	0.250000	1.000000	298.739186	1.000000
0.153209	113.000000	79.139381	664.450136	113.000000	0.250000	1.000000	295.561571	1.000000
0.153709	113.000000	79.445477	666.394234	113.000000	0.250000	1.000000	292.640923	1.000000
0.154209	113.000000	79.749970	664.322950	113.000000	0.250000	1.000000	289.733002	1.000000
0.154709	113.000000	80.053417	662.213866	113.000000	0.250000	1.000000	286.840714	1.000000
0.155209	113.000000	80.355938	659.998517	113.000000	0.250000	1.000000	283.968653	1.000000
0.155709	113.000000	80.657647	657.581286	113.000000	0.250000	1.000000	281.124193	1.000000
