3/14/2024, 9:35 PM								
User Name								
Experimental Description								
Header A (units)	Header B (u)	Header C (u)	Header D (u)					
0.133073	23.361908	22.359389	0.959216	113.000000	0.250000	0.000000	255.750000	0.000000
0.134910	23.448750	22.489535	1.147337	113.000000	0.250000	0.000000	255.750000	0.000000
0.135410	23.767709	22.620372	1.101676	113.000000	0.250000	0.000000	255.750000	0.000000
0.135910	23.854466	22.752791	1.054077	113.000000	0.250000	0.000000	255.750000	0.000000
0.136410	23.941226	22.887149	1.003870	113.000000	0.250000	0.000000	255.750000	0.000000
0.136910	24.027954	23.024083	0.949873	113.000000	0.250000	0.000000	255.750000	0.000000
0.137410	24.114684	23.164812	0.892187	113.000000	0.250000	0.000000	255.750000	0.000000
0.137910	24.201400	23.309212	0.831676	113.000000	0.250000	0.000000	255.750000	0.000000
0.138411	24.288083	23.456407	0.768460	113.000000	0.250000	0.000000	255.750000	0.000000
0.139208	24.374803	23.606343	0.753673	113.000000	0.250000	0.000000	255.750000	0.000000
0.139761	24.512973	23.759300	0.693748	113.000000	0.250000	0.000000	255.750000	0.000000
0.140262	24.608853	23.915105	0.622635	113.000000	0.250000	0.000000	255.750000	0.000000
0.140762	24.695483	24.072848	0.550720	113.000000	0.250000	0.000000	255.750000	0.000000
0.143601	24.782097	24.231377	0.880890	113.000000	0.250000	0.000000	255.750000	0.000000
0.144105	25.273503	24.392613	0.799717	113.000000	0.250000	0.000000	255.750000	0.000000
0.144605	25.360741	24.561024	0.709873	113.000000	0.250000	0.000000	255.750000	0.000000
0.145105	25.447219	24.737347	0.614131	113.000000	0.250000	0.000000	255.750000	0.000000
0.145605	25.533682	24.919550	0.513935	113.000000	0.250000	0.000000	255.750000	0.000000
0.146105	25.620146	25.106211	0.410885	113.000000	0.250000	0.000000	255.750000	0.000000
0.146621	25.706594	25.295709	0.309039	113.000000	0.250000	0.000000	255.750000	0.000000
0.147121	25.795687	25.486648	0.204247	113.000000	0.250000	0.000000	255.750000	0.000000
0.147621	25.882086	25.677839	0.100549	113.000000	0.250000	0.000000	255.750000	0.000000
0.148121	25.968469	25.867920	-0.001275	113.000000	0.250000	0.000000	-255.750000	0.000000
0.148621	26.054853	26.056127	-0.100631	113.000000	0.250000	0.000000	-255.750000	0.000000
0.149121	26.141220	26.241852	-0.197063	113.000000	0.250000	0.000000	-255.750000	0.000000
0.149621	26.227555	26.424618	-0.290541	113.000000	0.250000	0.000000	-255.750000	0.000000
0.150121	26.313890	26.604432	-0.380771	113.000000	0.250000	0.000000	-255.750000	0.000000
0.150621	26.400210	26.780981	-0.467192	113.000000	0.250000	0.000000	-255.750000	0.000000
0.151121	26.486495	26.953687	-0.549704	113.000000	0.250000	0.000000	-255.750000	0.000000
0.151621	26.572782	27.122486	-0.628688	113.000000	0.250000	0.000000	-255.750000	0.000000
0.152121	26.659052	27.287741	-0.704156	113.000000	0.250000	0.000000	-255.750000	0.000000
0.152639	26.745289	27.449445	-0.772740	113.000000	0.250000	0.000000	-255.750000	0.000000
0.153139	26.834544	27.607284	-0.840646	113.000000	0.250000	0.000000	-255.750000	0.000000
0.153639	26.920764	27.761410	-0.905401	113.000000	0.250000	0.000000	-255.750000	0.000000
0.154139	27.006967	27.912368	-0.967162	113.000000	0.250000	0.000000	-255.750000	0.000000
0.154639	27.093137	28.060299	-1.026056	113.000000	0.250000	0.000000	-255.750000	0.000000
0.155139	27.179307	28.205363	-1.082275	113.000000	0.250000	0.000000	-255.750000	0.000000
0.155639	27.265460	28.347735	-1.135661	113.000000	0.250000	0.000000	-255.750000	0.000000
0.156139	27.351580	28.487241	-1.186438	113.000000	0.250000	0.000000	-255.750000	0.000000
0.156639	27.437700	28.624137	-1.234873	113.000000	0.250000	0.000000	-255.750000	0.000000
0.157139	27.523802	28.758676	-1.281232	113.000000	0.250000	0.000000	-255.750000	0.000000
0.157640	27.609871	28.891102	-1.326076	113.000000	0.250000	0.000000	-255.750000	0.000000
0.158140	27.695940	29.022016	-1.369585	113.000000	0.250000	0.000000	-255.750000	0.000000
0.158640	27.781991	29.151577	-1.411568	113.000000	0.250000	0.000000	-255.750000	0.000000
0.159140	27.868009	29.279577	-1.451839	113.000000	0.250000	0.000000	-255.750000	0.000000
0.159640	27.954026	29.405865	-1.490313	113.000000	0.250000	0.000000	-255.750000	0.000000
0.160140	28.040026	29.530338	-1.526930	113.000000	0.250000	0.000000	-255.750000	0.000000
0.160640	28.126009	29.652939	-1.561687	113.000000	0.250000	0.000000	-255.750000	0.000000
0.161140	28.211957	29.773643	-1.594556	113.000000	0.250000	0.000000	-255.750000	0.000000
